product_id,product_name,product_price,product_image,product_link,product_store,product_category,product_ratings,rating_count,product_description,fetch_date
100,Dell XPS 15 9510 15.6 inches 11 gen Core i9-11900H  NVIDIA GEFORCE RTX3050 Ti 4GB GDDR6 (32gb-1tb),"Rs. 632,000",https://images.priceoye.pk/dell-xps-15-9510-15-6-inches-11-gen-core-i7-11900h-nvidia-geforce-rtx3050-ti-4gb-gddr6-32gb-1tb-pakistan-priceoye-ke6v8-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-15-9510-15-6-inches-11-gen-core-i7-11900h-nvidia-geforce-rtx3050-ti-4gb-gddr6-32gb-1tb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6-inch', 'Generation': '11 gen', 'Processor': 'Intel Core i9-11900H', 'Internal Memory': '1TB'}",2023-12-03
101,Dell Inspiron 5410 14 Inches 11 Gen Core i7 11370H (8GB RAM -512GB SSD),"Rs. 186,000",https://images.priceoye.pk/dell-inspiron-5410-14-inches-core-i7-11370h-processor-8gb-ram-512gb-ssd-pakistan-priceoye-n30uv-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5410-14-inches-11-gen-core-i7-11370h-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Core i7 - 11370H', 'Internal Memory': '512GB SSD'}",2023-12-03
102,Dell XPS 9510 15 Inches Core i7 11800H (16GB RAM - 1TB SSD),"Rs. 445,000",https://images.priceoye.pk/dell-xps-9510-15-inches-core-i7-11800h-16gb-ram-1tb-ssd-pakistan-priceoye-7zh9p-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-9510-15-inches-core-i7-11800h-16gb-ram-1tb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Core i7 - 11800H', 'Internal Memory': '1TB HDD'}",2023-12-03
103,Dell Latitude 3520 15.6 Inches Core i3 1115G4 (8GB RAM - 256GB SSD),"Rs. 115,000",https://images.priceoye.pk/delllatitude-3520-i3-1115g4-8gb-256-fhd-bg-pakistan-priceoye-91mfi-270x270.webp,https://priceoye.pk/laptops/dell/dell-latitude-3520-15-6-inches-core-i3-1115g4-8gb-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i7-1165G7', 'Internal Memory': '256GB SSD'}",2023-12-03
104,Dell Latitude 5520 I5.6 Inches Core i5 1135G7 (8GB RAM - 256GB SSD),"Rs. 172,000",https://images.priceoye.pk/dell-latitude-5520-i5-6-inches-core-i5-1135g7-8gb-ram-256gb-ssd-pakistan-priceoye-w0xa7-270x270.webp,https://priceoye.pk/laptops/dell/dell-latitude-5520-i5-6-inches-core-i5-1135g7-8gb-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 - 1135G7', 'Internal Memory': '256GB SSD'}",2023-12-03
105,Dell Inspiron 7405 14 inches AMD Ryzen 5 (8GB RAM - 256GB SSD),"Rs. 122,500",https://images.priceoye.pk/dell-inspiron-7504-pakistan-priceoye-aex78-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-7504,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 inches', 'Generation': 'AMD', 'Processor': 'AMD® Ryzen™ 5 4500U', 'Internal Memory': '256 GB SSD'}",2023-12-03
106,Dell Inspiron 5406 14 Inches Core i5 (8GB RAM - 512GB SSD),"Rs. 178,000",https://images.priceoye.pk/dell-inspiron-5406-14-inches-core-i5-8gb-ram-512gb-ssd-pakistan-priceoye-oc0lk-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5406-14-inches-core-i5-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5', 'Internal Memory': '512GB SSD'}",2023-12-03
107,HP Laptop EQ2180AU 15.6 Inches AMD Ryzen 5 (8GB RAM - 512GBSSD),"Rs. 181,999",https://images.priceoye.pk/hp-laptop-eq2180au-15-6-inches-amd-ryzen-5-8gb-ram-512gbssd-pakistan-priceoye-76tjy-270x270.webp,https://priceoye.pk/laptops/hp/hp-laptop-eq2180au-15-6-inches-amd-ryzen-5-8gb-ram-512gbssd,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6', 'Generation': 'AMD', 'Processor': 'AMD® Ryzen 5 5500U Hexa-Core Processor', 'Internal Memory': '512 GB'}",2023-12-03
108,HP 15s FQ5098TU 15.6 Inches 12th Gen Core i5 Win 11 (8GB - 512GB),"Rs. 192,999",https://images.priceoye.pk/hp-15s-fq5098tu-15-6-inches-12th-gen-core-i5-8gb-512gb-pakistan-priceoye-zc72w-270x270.webp,https://priceoye.pk/laptops/hp/hp-15s-fq5098tu-15-6-inches-12th-gen-core-i5-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i5-1235u Processor', 'Internal Memory': '512 GB SSD'}",2023-12-03
109,HP ProBook 450 G9 15.6 Inches 12th Gen Core i5 Backlit Keyboard DOS (8GB - 512GB),"Rs. 254,999",https://images.priceoye.pk/hp-probook-450-g9-15-6-inches-12th-gen-core-i5-8gb-512gb-local-pakistan-priceoye-thxgt-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g9-15-6-inches-12th-gen-core-i5-backlit-keyboard-dos-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i5-1235u', 'Internal Memory': '512 GB SSD'}",2023-12-03
110,HP Probook 450 G9 15.6 Inches 12th Gen Core i7 DOS (8GB - 512GB) Local,"Rs. 271,999",https://images.priceoye.pk/hp-probook-450-g9-15-6-inches-12th-gen-core-i7-8gb-512gb-local-pakistan-priceoye-px43e-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g9-15-6-inches-12th-gen-core-i7-dos-8gb-512gb-local,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i7-1255u Processor', 'Internal Memory': '512 GB SSD'}",2023-12-03
111,HP Victus 16 R0073TX 16.1 Inches 13th Gen Core i5 Win 11 (16GB - 512GB),"Rs. 449,999",https://images.priceoye.pk/hp-victus-16-r0073tx-16-1-inches-13th-gen-core-i5-win-11-16gb-512gb-pakistan-priceoye-o9azb-270x270.webp,https://priceoye.pk/laptops/hp/hp-victus-16-r0073tx-16-1-inches-13th-gen-core-i5-win-11-16gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '16.1 Inches', 'Generation': '13th Generation', 'Processor': 'Core i5 13500HX Raptor Lake', 'Internal Memory': '512 GB PCIe® Gen4 NVMe™ TLC M.2 SSD'}",2023-12-03
112,HP Pavilion 15 EG3002TX 15.6 Inches 13th Gen Core i5 Win 11 (8GB - 512GB),"Rs. 309,999",https://images.priceoye.pk/hp-pavilion-15-eg3002tx-15-6-inches-13th-gen-core-i5-win-11-8gb-512gb-pakistan-priceoye-p2bqs-270x270.webp,https://priceoye.pk/laptops/hp/hp-pavilion-15-eg3002tx-15-6-inches-13th-gen-core-i5-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '13th Generation', 'Processor': 'Intel i5-1335U', 'Internal Memory': '512 GB'}",2023-12-03
113,HP Pavilion 15 EH2033au 15.6 Inches AMD Ryzen 7 5825U Win 11 (16GB - 1TB),"Rs. 264,999",https://images.priceoye.pk/hp-pavilion-15-eh2033au-15-6-inches-amd-ryzen-7-5825u-win-11-16gb-1tb-pakistan-priceoye-v6uf7-270x270.webp,https://priceoye.pk/laptops/hp/hp-pavilion-15-eh2033au-15-6-inches-amd-ryzen-7-5825u-win-11-16gb-1tb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'AMD', 'Processor': 'AMD Ryzen™ 7 5825U', 'Internal Memory': '1 TB'}",2023-12-03
114,HP 15s FQ5096TU 15.6 Inches 12th Gen Core i3 Win 11 (4GB - 256GB),"Rs. 127,999",https://images.priceoye.pk/hp-15s-fq5096tu-15-6-inches-12th-gen-core-i3-4gb-256gb-pakistan-priceoye-h0y6j-270x270.webp,https://priceoye.pk/laptops/hp/hp-15s-fq5096tu-15-6-inches-12th-gen-core-i3-win-11-4gb-256gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i3-1215U', 'Internal Memory': '256 GB SSD'}",2023-12-03
115,HP Envy 16 H1008TX 16 Inches 13th Gen Core i5 Win 11 (16GB - 512GB),"Rs. 429,999",https://images.priceoye.pk/hp-envy-h1008tx-16-inches-13th-gen-core-i5-windows-11-16gb-512gb-pakistan-priceoye-s44n9-270x270.webp,https://priceoye.pk/laptops/hp/hp-envy-16-h1008tx-16-inches-13th-gen-core-i5-win-11-16gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '16 Inches', 'Generation': '13th Generation', 'Processor': 'Core i5 13500HX Raptor Lake', 'Internal Memory': '512 GB PCIe® Gen4 NVMe™ TLC M.2 SSD'}",2023-12-03
116,HP 15s FD0107TU 15.6 Inches 13th Gen Core i5 1335u Win 11 (8GB - 512GB),"Rs. 211,999",https://images.priceoye.pk/hp-15s-fd0107tu-15-6-inches-13th-gen-core-i5-1335u-win-11-8gb-512gb-pakistan-priceoye-cnyub-270x270.webp,https://priceoye.pk/laptops/hp/hp-15s-fd0107tu-15-6-inches-13th-gen-core-i5-1335u-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '13th Generation', 'Processor': 'Intel® Core™ i5-1335U', 'Internal Memory': '512 GB SSD'}",2023-12-03
117,HP 15s FC0100AU 15.6 Inches AMD Ryzen 5 7520U Win 11 (8GB - 512GB),"Rs. 209,999",https://images.priceoye.pk/hp-notebook-15-fc0100au-15-6-inches-amd-ryzen-5-7520u-win-11-8gb-512gb-pakistan-priceoye-6em7j-270x270.webp,https://priceoye.pk/laptops/hp/hp-15s-fc0100au-15-6-inches-amd-ryzen-5-7520u-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'AMD Ryzen™ 5', 'Processor': 'AMD Ryzen™ 5 7520U', 'Internal Memory': '512 GB PCIe NVMe M.2 SSD'}",2023-12-03
118,HP Victus 16 R0074TX 16.1 Inches 13th Gen Core i7 Win 11 (16GB - 512GB),"Rs. 514,999",https://images.priceoye.pk/hp-victus-16-r0074tx-16-1-inches-13th-gen-core-i7-win-11-16gb-512gb-pakistan-priceoye-9n8b9.png,https://priceoye.pk/laptops/hp/hp-victus-16-r0074tx-16-1-inches-13th-gen-core-i7-win-11-16gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '16.1 Inches', 'Generation': '13th Generation', 'Processor': 'Core i7 13700HX Raptor Lake', 'Internal Memory': '512 GB PCIe® Gen4 NVMe™ TLC M.2 SSD'}",2023-12-03
119,HP 15 DU1520TU 15.6 Inches Intel Celeron N4020 Dual Core Win 10 (4GB - 1TB),"Rs. 74,999",https://images.priceoye.pk/hp-15-du1520tu-15-6-inches-intel-celeron-n4020-dual-core-win-10-4gb-1tb-pakistan-priceoye-7gikg-270x270.webp,https://priceoye.pk/laptops/hp/hp-15-du1520tu-15-6-inches-intel-celeron-n4020-dual-core-win-10-4gb-1tb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'Intel Celeron', 'Processor': 'Intel Celeron N4020', 'Internal Memory': '1 TB'}",2023-12-03
120,HP 15s FQ5099TU 15.6 Inches 12th Gen Core i7 Win 11 (8GB - 512GB),"Rs. 219,999",https://images.priceoye.pk/hp-15s-fq5099tu-15-6-inches-12th-gen-core-i7-windows-11-8gb-512gb-pakistan-priceoye-drqnm-270x270.webp,https://priceoye.pk/laptops/hp/hp-15s-fq5099tu-15-6-inches-12th-gen-core-i7-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i7-1255u Processor (12 MB Cache)', 'Internal Memory': '512 GB'}",2023-12-03
121,HP Pavilion 15 EH2032au 15.6 Inches AMD Ryzen 5 5625U Win 11 (16GB - 512GB),"Rs. 244,999",https://images.priceoye.pk/hp-pavilion-15-eh2033au-15-6-inches-amd-ryzen-5-5625u-win-11-16gb-512gb-pakistan-priceoye-d2zcw-270x270.webp,https://priceoye.pk/laptops/hp/hp-pavilion-15-eh2032au-15-6-inches-amd-ryzen-5-5625u-win-11-16gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'AMD', 'Processor': 'AMD Ryzen™ 5 5625U', 'Internal Memory': '512 GB'}",2023-12-03
122,HP Victus Gaming Laptop Core i7-12650H 16GB 512GB SSD (15-FA0032DX),"Rs. 320,000",https://images.priceoye.pk/hp-victus-gaming-laptop-core-i7-12650h-16gb-512gb-ssd-15-fa0032dx-pakistan-priceoye-jl1if-270x270.webp,https://priceoye.pk/laptops/hp/hp-victus-gaming-laptop-core-i7-12650h-16gb-512gb-ssd-15-fa0032dx,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6-inches', 'Generation': '12th Generation Intel Core', 'Processor': '12th Generation Intel Core i7-12650H Processor (10 Cores - 16 Threads)', 'Internal Memory': '512 GB'}",2023-12-03
123,HP ProBook 450 G9 15.6 Inches 12th Gen Core i5 Backlit Keyboard Win 11 (8GB - 512GB),"Rs. 269,000",https://images.priceoye.pk/hp-probook-450-g9-15-6-inches-12th-gen-core-i5-backlit-keyboard-8gb-512gb-windows-pakistan-priceoye-36uni-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g9-15-6-inches-12th-gen-core-i5-backlit-keyboard-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel® Core™ i5-1235U', 'Internal Memory': '512 GB SSD'}",2023-12-03
124,HP Pavilion 15 EG3020TX 15.6 Inches 13th Gen Core i7 Win 11 (16GB - 512GB),"Rs. 334,999",https://images.priceoye.pk/hp-pavilion-15-eg3020tx-15-6-inches-13th-gen-core-i7-windows-11-16gb-512-pakistan-priceoye-l6fak-270x270.webp,https://priceoye.pk/laptops/hp/hp-pavilion-15-eg3020tx-15-6-inches-13th-gen-core-i7-win-11-16gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '13th Generation Intel', 'Processor': 'Intel Core i7-1355U (up to 5.0 GHz with Intel', 'Internal Memory': '512 GB'}",2023-12-03
125,HP 250 G9 15.6 Inches 12th Gen core i5 DOS (8GB - 512GB),"Rs. 159,999",https://images.priceoye.pk/hp-250-g9-15-6-inches-12th-gen-core-i5-4gb-512gb-pakistan-priceoye-nw1qj-270x270.webp,https://priceoye.pk/laptops/hp/hp-250-g9-15-6-inches-12th-gen-core-i5-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i5-1235u', 'Internal Memory': '512 GB SSD'}",2023-12-03
126,HP Probook 450 G8 15.6 Inches 11th Gen Core i7 Win 10 (8GB - 512GB),"Rs. 259,999",https://images.priceoye.pk/hp-probook-450-g8-15-6-inches-11th-gen-core-i7-8gb-512gb-pakistan-priceoye-8tocf-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g8-15-6-inches-11th-gen-core-i7-win-10-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i7-11th Gen 1165G7', 'Internal Memory': '512 GB SSD'}",2023-12-03
127,HP Probook 440 G8 14 Inches 11th Gen Core i5 Win 10 (8GB - 512GB),"Rs. 229,999",https://images.priceoye.pk/hp-probook-440-g8-14-inches-11th-gen-core-i5-windows-10-8gb-512gb-local-pakistan-priceoye-ib2m4-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-440-g8-14-inches-11th-gen-core-i5-win-10-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 1135G7 QuadCore', 'Internal Memory': '512 GB SSD'}",2023-12-03
128,HP Victus 15 FA1093dx 15.6 Inches 13th Gen Core i5 Win 11 Home (8GB - 512GB),"Rs. 284,999",https://images.priceoye.pk/hp-victus-15-fa1093dx-15-6-inches-13th-gen-core-i5-win-11-home-8gb-512gb-pakistan-priceoye-wc5k3-270x270.webp,https://priceoye.pk/laptops/hp/hp-victus-15-fa1093dx-15-6-inches-13th-gen-core-i5-win-11-home-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '13th Generation', 'Processor': 'Core i5 13420H Raptor Lake Processor', 'Internal Memory': '512 GB SSD'}",2023-12-03
129,HP ProBook 450 G9 15.6 Inches 12th Gen Core i7 Win 11 (8GB - 512GB),"Rs. 309,999",https://images.priceoye.pk/hp-probook-450-g9-15win-6-inches-12th-gen-core-i7-windows-11-8gb-512gb-local-pakistan-priceoye-an0hl-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g9-15-6-inches-12th-gen-core-i7-win-11-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i7-1255u', 'Internal Memory': '512 GB SSD'}",2023-12-03
130,HP OMEN 16 N0023dx 16 Inches AMD Ryzen 7 6800H Win 11 (16GB - 512GB),"Rs. 371,999",https://images.priceoye.pk/hp-omen-16-n0023dx-16-inches-pakistan-priceoye-dkg8e-270x270.webp,https://priceoye.pk/laptops/hp/hp-omen-16-n0023dx-16-inches-amd-ryzen-7-6800h-win-11-16gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '16 Inches', 'Generation': 'AMD', 'Processor': 'AMD Ryzen 7 6800H Octa Core Processor', 'Internal Memory': '512 GB SSD'}",2023-12-03
131,HP EG0503TX 15.6 Inches Core i5 11thGen (8GB RAM - 512GBSSD),"Rs. 221,499",https://images.priceoye.pk/hp-eg0503tx-15-6-inches-core-i5-12gen-8gb-ram-512gbssd-pakistan-priceoye-aimml-270x270.webp,https://priceoye.pk/laptops/hp/hp-eg0503tx-15-6-inches-core-i5-12gen-8gb-ram-512gbssd,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel® Core™ i5-1135G7', 'Internal Memory': '512 GB'}",2023-12-03
132,HP EQ2179AU 15.6 Inches AMD Ryzen 3 Core i5 11thGen (4GB RAM -256GBSSD),"Rs. 126,499",https://images.priceoye.pk/hp-eq2179au-15-6-inches-core-i5-11thgen-4gb-ram-256gbssd-pakistan-priceoye-1lxmv-270x270.webp,https://priceoye.pk/laptops/hp/hp-eq2179au-15-6-inches-core-i5-11thgen-4gb-ram-256gbssd,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'N/A', 'Processor': 'AMD Ryzen 3', 'Internal Memory': '256 GB SSD'}",2023-12-03
133,HP ProBook 450 G9 15.6 Inches 12th Gen Core i5 DOS (8GB - 512GB),"Rs. 229,999",https://images.priceoye.pk/hp-probook-15-6-inches-12th-gen-core-i5-8gb-512gb-pakistan-priceoye-q6orm-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g9-15-6-inches-12th-gen-core-i5-dos-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i5-1235u', 'Internal Memory': '512 GB SSD'}",2023-12-03
134,HP ProBook 450 G9 15.6 Inches 12th Gen Core i7 DOS (8GB - 512GB) International,"Rs. 249,999",https://images.priceoye.pk/hp-probook-450-g9-15-6-inches-12th-gen-core-i7-8gb-512gb-international-pakistan-priceoye-fkbau-270x270.webp,https://priceoye.pk/laptops/hp/hp-probook-450-g9-15-6-inches-12th-gen-core-i7-dos-8gb-512gb-international,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i7-1255u', 'Internal Memory': '512 GB SSD'}",2023-12-03
135,HP DU3572TU 15.6 Inches Core i5 11thGen (8GB RAM - 512GBSSD),"Rs. 176,499",https://images.priceoye.pk/hp-eg0503tx-15-6-inches-core-i5-11thgen-8gb-ram-512gbssd-pakistan-priceoye-flgit-270x270.webp,https://priceoye.pk/laptops/hp/hp-eg0503tx-15-6-inches-core-i5-11thgen-8gb-ram-512gbssd,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel® Core™ i5-1135G7', 'Internal Memory': '512 GB'}",2023-12-03
136,HP 250 G9 15.6 Inches 12th Gen core i5 DOS (4GB - 512GB),"Rs. 143,999",https://images.priceoye.pk/hp-250-g9-15-6-inches-12th-gen-core-i5-4gb-512gb-pakistan-priceoye-1cb8y-270x270.webp,https://priceoye.pk/laptops/hp/hp-250-g9-15-6-inches-12th-gen-core-i5-dos-4gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '12th Generation', 'Processor': 'Intel Core i5-1235u', 'Internal Memory': '512 GB SSD'}",2023-12-03
137,HP Pavilion X360 14 EK1055TU 14 Inches 13th Gen Core i5 Win 11 Home (8GB - 512GB),"Rs. 276,999",https://images.priceoye.pk/hp-pavilion-x360-14-ek1055tu-14-inches-13th-gen-core-i5-win-11-home-8gb-512gb-pakistan-priceoye-euail-270x270.webp,https://priceoye.pk/laptops/hp/hp-pavilion-x360-14-ek1055tu-14-inches-13th-gen-core-i5-win-11-home-8gb-512gb,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '13th Generation', 'Processor': 'Intel® Core™ i5-1335U', 'Internal Memory': '512 GB SSD'}",2023-12-03
138,HP Chromebook 14 G5,"Rs. 50,000",https://images.priceoye.pk/hp-chromebook-14-g5-pakistan-priceoye-7uqj8-270x270.webp,https://priceoye.pk/laptops/hp/hp-chromebook-14-g5,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '14 inch', 'Generation': 'Gen 1', 'Processor': 'Intel Celeron N3350', 'Internal Memory': '16 GB'}",2023-12-03
139,HP Victus Series Gaming Laptop 16.1 Inches Core i5 (8GB RAM - 256GB SSD),"Rs. 196,000",https://images.priceoye.pk/hp-victus-series-gaming-laptop-16-1-inches-core-i5-8gb-ram-256gb-ssd-pakistan-priceoye-e2aft-270x270.webp,https://priceoye.pk/laptops/hp/hp-victus-series-gaming-laptop-16-1-inches-core-i5-8gb-ram-256gb-ssd,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '16.1 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5', 'Internal Memory': '256GB SSD'}",2023-12-03
140,HP 250 G8 Tiger Lake Core i3 (4GB RAM - 1TB HDD),"Rs. 92,000",https://images.priceoye.pk/hp-250-g8-tiger-lake-core-i3-4gb-ram-01-terabyte-hdd-pakistan-priceoye-vt2n8-270x270.webp,https://priceoye.pk/laptops/hp/hp-250-g8-tiger-lake-core-i3-4gb-ram-01-terabyte-hdd,PriceOye,"Laptops, HP, Notebook, Elitebook, ProBook, Zbook, Envy, Spectre, Omen, Dragonfly, victus",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5', 'Internal Memory': '1 TB HDD'}",2023-12-03
